frame,y,x,minor,area,convexity,major,circularity,particle,label
129,33.420948,33.912318,30.039,1092,0.798,46.286,0.275,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
130,33.246906,34.112364,29.242,1102,0.811,47.982,0.264,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
131,33.18348,34.143516,28.434,1088,0.814,48.719,0.34,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
132,32.978088,34.585716,25.406,1072,0.742,53.725,0.204,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
133,32.58288,35.181564,22.552,917,0.684,51.773,0.127,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
134,32.13837,35.718012,20.033,840,0.631,53.387,0.12,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
135,32.39511,35.372106,22.113,964,0.743,55.506,0.177,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
136,32.950896,34.749924,24.212,1037,0.777,54.532,0.173,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
137,33.763488,33.74613,21.071,1095,0.762,66.165,0.169,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
138,33.692472,33.78243,24.526,1110,0.769,57.625,0.191,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
139,33.465168,34.03917,26.541,1056,0.774,50.658,0.202,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
140,33.445038,34.017258,27.589,1073,0.797,49.52,0.218,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
141,33.610698,33.967824,24.399,1103,0.751,57.558,0.182,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
142,33.339768,34.093224,27.824,1020,0.775,46.675,0.219,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
143,33.324852,34.190178,27.406,1046,0.755,48.596,0.163,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
144,33.150744,34.320396,25.798,1017,0.784,50.194,0.195,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
145,33.119856,34.383624,26.029,1030,0.763,50.384,0.222,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
146,33.027918,34.393062,25.638,959,0.761,47.627,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
147,33.162162,34.194204,28.96,1007,0.803,44.273,0.251,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
148,33.632346,33.798732,23.451,1014,0.76,55.054,0.188,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
149,33.460284,33.915354,26.076,968,0.757,47.266,0.164,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
150,33.14388,34.339932,24.343,991,0.78,51.834,0.242,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
151,32.934858,34.61799,23.872,953,0.733,50.829,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
152,32.927664,34.579974,23.744,955,0.734,51.211,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
153,32.803188,34.65099,24.05,936,0.755,49.554,0.22,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
154,32.916048,34.613304,25.783,969,0.766,47.852,0.178,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
155,32.97426,34.494306,27.062,996,0.799,46.861,0.263,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
156,32.961126,34.449756,25.307,978,0.778,49.205,0.235,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
157,33.082104,34.361778,26.488,1014,0.755,48.742,0.19,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
158,33.04653,34.296702,25.86,984,0.744,48.448,0.162,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
159,33.08844,34.333134,26.979,1004,0.792,47.382,0.253,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
160,32.96403,34.382502,26.853,1007,0.782,47.748,0.183,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
161,32.967264,34.463616,25.489,995,0.761,49.703,0.191,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
162,32.902716,34.583736,24.485,932,0.757,48.465,0.223,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
163,32.879748,34.610994,24.993,919,0.762,46.817,0.261,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
164,32.901726,34.525788,25.844,968,0.733,47.689,0.194,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
165,32.95347,34.446522,28.249,942,0.779,42.459,0.197,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
166,32.83005,34.58631,25.594,889,0.765,44.226,0.222,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
167,32.789526,34.60611,26.057,933,0.776,45.589,0.216,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
168,32.795796,34.600896,25.783,913,0.754,45.087,0.229,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
169,32.79408,34.598454,26.581,908,0.793,43.494,0.229,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
170,32.80695,34.605582,26.326,919,0.804,44.447,0.291,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
171,32.828466,34.490544,26.714,902,0.754,42.99,0.19,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
172,32.709864,34.511004,25.915,898,0.727,44.121,0.165,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
173,32.6766,34.561956,26.679,928,0.72,44.288,0.151,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
174,32.68551,34.691646,26.036,878,0.76,42.937,0.243,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
175,32.72016,34.463286,28.984,872,0.785,38.306,0.204,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
176,32.796324,34.320264,30.792,887,0.758,36.677,0.196,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
177,33.01188,34.02465,27.102,917,0.766,43.08,0.255,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
178,33.069894,33.933108,27.916,918,0.749,41.87,0.167,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
179,33.168564,33.820446,27.408,913,0.797,42.414,0.24,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
180,33.127974,33.899052,29.177,904,0.795,39.449,0.227,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
181,32.97228,33.96789,29.293,878,0.79,38.163,0.255,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
1,37.675044,32.575224,25.309,1596,0.702,80.29,0.13,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
2,35.137674,34.230834,25.139,1495,0.741,75.718,0.146,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
3,34.327524,34.396494,28.054,1602,0.767,72.707,0.156,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
4,36.948186,33.169752,22.819,1543,0.706,86.096,0.105,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
5,38.410944,32.277168,22.424,1548,0.717,87.896,0.116,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
6,36.52902,33.138864,26.421,1302,0.77,62.744,0.173,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
7,34.595418,33.805926,24.793,1784,0.738,91.617,0.114,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
8,36.712368,33.081444,26.975,1386,0.763,65.42,0.192,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
9,39.718602,31.160646,25.439,1714,0.522,85.786,0.065,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
10,39.145062,31.88097,19.789,887,0.729,57.07,0.161,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
11,36.072168,33.374814,24.534,1617,0.761,83.917,0.139,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
12,34.769592,33.24783,29.105,2177,0.665,95.236,0.081,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
13,36.920466,33.002376,29.845,1380,0.8,58.874,0.182,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
14,40.18872,31.149822,20.486,1668,0.634,103.668,0.078,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
15,38.32422,31.972182,29.516,1738,0.763,74.973,0.177,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
16,35.854236,33.267168,27.418,1733,0.736,80.478,0.138,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
17,34.706496,33.553872,28.708,1726,0.715,76.549,0.132,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
18,35.829552,33.228294,31.416,1456,0.773,59.009,0.142,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
19,39.970458,30.95301,24.929,2284,0.702,116.655,0.075,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
20,40.599504,30.34614,37.133,1954,0.673,67,0.133,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
21,40.046094,30.952614,23.969,1116,0.789,59.282,0.22,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
22,35.237994,32.867802,26.297,1654,0.646,80.082,0.094,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
23,35.999238,33.021582,28.763,1259,0.733,55.732,0.134,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
24,40.39266,30.724188,23.452,1897,0.73,102.991,0.102,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
25,41.362068,29.83563,22.204,1219,0.604,69.901,0.121,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
26,39.4845,31.239582,24.869,1369,0.779,70.091,0.225,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
27,37.142754,32.5248,24.634,1944,0.695,100.477,0.11,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
28,38.247396,31.918128,21.526,1092,0.772,64.589,0.164,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
29,41.24967,30.091974,21.719,1388,0.773,81.37,0.171,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
30,41.06553,30.01284,24.179,1475,0.815,77.673,0.203,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
31,38.450874,31.567734,23.56,1384,0.774,74.796,0.156,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
32,35.340822,32.24166,26.346,2011,0.738,97.188,0.142,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
33,36.426984,32.208396,27.646,1682,0.757,77.465,0.181,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
34,40.562214,30.278424,22.787,1921,0.718,107.335,0.079,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
35,41.93244,28.718778,37.068,1740,0.798,59.768,0.274,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
36,39.445758,30.860742,18.631,1579,0.716,107.911,0.126,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
37,36.73362,31.965516,24.432,1937,0.695,100.946,0.098,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
38,38.486844,31.073592,30.978,1775,0.77,72.956,0.181,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
39,41.46417,29.437188,24.051,1439,0.799,76.18,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
40,42.21558,28.628424,25.803,1628,0.72,80.334,0.145,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
41,42.18984,28.764384,25.831,1238,0.793,61.022,0.222,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
42,39.30531,30.87678,27.364,2410,0.7,112.137,0.098,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
43,35.776356,32.200344,23.172,1725,0.625,94.786,0.07,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
44,35.858064,32.370624,21.792,992,0.712,57.959,0.157,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
45,39.783282,30.417552,23.701,1719,0.759,92.347,0.134,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
46,40.897626,29.70528,25.572,1778,0.78,88.528,0.129,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
47,39.740778,30.251826,26.094,1293,0.8,63.091,0.213,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
48,37.89753,31.584168,22.164,1515,0.722,87.031,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
49,35.963928,32.148798,23.748,1721,0.638,92.271,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
50,36.692898,31.984986,22.261,1449,0.694,82.877,0.126,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
51,39.711342,30.321984,23.8,1262,0.746,67.514,0.196,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
52,41.861556,28.746234,26.265,1773,0.707,85.948,0.119,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
53,41.954748,28.75158,23.631,1436,0.769,77.372,0.161,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
54,42.065826,28.607634,27.992,1451,0.765,65.999,0.187,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
55,41.234226,29.343204,23.579,1177,0.762,63.556,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
56,39.400812,30.330036,23.641,1444,0.782,77.77,0.169,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
57,37.770942,31.327626,23.613,1685,0.72,90.855,0.128,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
58,37.467936,31.430784,22.233,1671,0.67,95.694,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
59,38.5176,30.636408,26.334,1344,0.733,64.982,0.149,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
60,38.564526,30.688482,20.506,773,0.649,47.995,0.129,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
61,38.5638,30.553314,20.196,711,0.713,44.824,0.165,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
62,40.1577,29.629314,27.762,1637,0.75,75.078,0.152,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
63,41.059128,29.042706,26.514,1462,0.801,70.207,0.262,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
64,40.787472,29.192856,27.026,1351,0.774,63.648,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
65,40.09632,29.494674,28.137,1673,0.784,75.705,0.154,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
66,39.808692,29.764152,28.327,1563,0.771,70.255,0.16,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
67,39.731274,29.785866,27.684,1530,0.766,70.369,0.156,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
68,39.700584,29.87259,26.638,1522,0.736,72.747,0.123,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
69,40.174728,29.478768,25.828,1484,0.761,73.156,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
70,40.152816,29.481078,28.678,1464,0.765,64.998,0.155,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
71,38.934126,30.449628,19.721,1116,0.717,72.054,0.169,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
72,37.878654,31.064418,25.826,1927,0.683,95.003,0.081,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
73,38.825886,30.432864,18.805,790,0.75,53.488,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
74,38.575614,30.637398,19.833,1032,0.65,66.252,0.118,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
75,37.809816,30.990564,26.888,1943,0.703,92.006,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
76,37.52397,31.100256,24.649,1598,0.751,82.544,0.13,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
77,38.989896,30.245952,23.512,1101,0.812,59.621,0.231,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
78,39.019332,30.17388,22.102,1061,0.736,61.122,0.16,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
79,38.094144,30.670266,22.43,943,0.761,53.529,0.195,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
80,37.71966,30.804708,25.257,1461,0.724,73.65,0.136,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
81,37.567992,30.907734,25.718,1453,0.79,71.936,0.208,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
82,38.494302,30.37848,24.534,997,0.812,51.741,0.296,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
83,39.523242,29.863086,21.919,1208,0.737,70.172,0.198,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
84,39.391572,29.96664,22.193,1032,0.753,59.208,0.209,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
85,39.044214,30.03528,29.545,1262,0.826,54.386,0.26,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
86,38.93934,30.047754,29.156,1258,0.793,54.936,0.197,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
87,38.904228,30.10194,28.372,1200,0.791,53.852,0.241,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
88,38.891952,30.177642,25.99,1046,0.814,51.244,0.268,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
89,38.82351,30.132102,27.482,1042,0.791,48.276,0.281,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
90,39.038142,30.01416,25.065,1023,0.778,51.965,0.222,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
91,38.913732,30.042804,26.01,985,0.809,48.218,0.288,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
92,39.060384,29.881764,25.461,966,0.804,48.307,0.254,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
93,39.038868,29.89437,26.112,951,0.834,46.371,0.294,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
94,38.89974,29.85246,27.352,961,0.82,44.735,0.264,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
95,38.974518,29.840646,28.459,1134,0.823,50.735,0.277,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
96,38.969436,29.765142,29.032,1137,0.787,49.865,0.269,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
97,39.069096,29.842032,29.411,1295,0.811,56.062,0.264,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
98,39.135888,29.672808,26.321,1108,0.784,53.598,0.223,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
99,39.281946,29.562126,29.134,1277,0.791,55.808,0.275,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
100,39.399162,29.43501,26.898,1115,0.819,52.78,0.286,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
101,39.366558,29.494872,27.28,1092,0.793,50.966,0.309,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
102,39.377316,29.453358,27.952,1142,0.789,52.019,0.205,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
103,39.280692,29.51421,30.697,1295,0.81,53.714,0.254,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
104,39.3492,29.460354,30.49,1278,0.817,53.368,0.223,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
105,39.527664,29.3172,27.042,1077,0.78,50.71,0.228,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
106,39.519216,29.344458,27.17,1033,0.776,48.409,0.186,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
107,39.55248,29.300238,27.18,1231,0.781,57.666,0.225,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
108,39.322206,29.36868,28.975,1256,0.787,55.192,0.237,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
109,39.170076,29.409336,28.514,1246,0.821,55.639,0.225,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
110,39.242478,29.392506,27.309,1211,0.79,56.461,0.198,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
111,39.237462,29.313306,28.509,1205,0.809,53.816,0.282,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
112,39.253896,29.25747,23.92,1012,0.782,53.869,0.242,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
113,39.184002,29.284266,24.235,996,0.785,52.327,0.248,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
114,39.206046,29.388084,27.734,1129,0.795,51.832,0.306,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
115,39.115296,29.360298,24.868,1004,0.776,51.405,0.215,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
116,39.156678,29.427618,28.539,1191,0.799,53.136,0.227,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
117,39.041046,29.538432,29.081,1201,0.811,52.583,0.244,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
118,38.991282,29.691816,27.833,1178,0.783,53.888,0.23,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
119,38.679498,29.931726,29.164,1432,0.76,62.519,0.163,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
120,38.87697,29.75775,27.542,1141,0.771,52.747,0.197,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200908_6_R3D_PRJ,AFA226
